epoch,train_loss,val_loss,train_time,val_time
0,0.21288898979490525,0.23545794413729135,193.26163767650723,21.6600451618433
1,0.20255360362812963,0.2228489950755421,193.26163767650723,21.6600451618433
2,0.19786722813569732,0.22047724691694792,193.26163767650723,21.6600451618433
3,0.19455956046476341,0.21539313808007507,193.26163767650723,21.6600451618433
4,0.19194610255065253,0.21967599265353413,193.26163767650723,21.6600451618433
5,0.18968002048807603,0.21284415150935554,193.26163767650723,21.6600451618433
6,0.18806358531554637,0.20909352713188498,193.26163767650723,21.6600451618433
7,0.18666918384793238,0.2092900970637114,193.26163767650723,21.6600451618433
8,0.18548308953509257,0.21008657988122836,193.26163767650723,21.6600451618433
9,0.1841013955609674,0.21091619679438217,193.26163767650723,21.6600451618433
10,0.1834612575912971,0.21153060416691005,193.26163767650723,21.6600451618433
11,,,193.26163767650723,21.6600451618433
