epoch,train_loss,val_loss,train_time,val_time
0,0.15734911509641517,0.16953813947014967,194.57546511664987,21.321174137294292
1,0.1490243244233079,0.1693381018442463,194.57546511664987,21.321174137294292
2,0.14597383875797557,0.16578069534057713,194.57546511664987,21.321174137294292
3,0.14363906238783689,0.16201608040256008,194.57546511664987,21.321174137294292
4,0.1415843708773114,0.16169299610073165,194.57546511664987,21.321174137294292
5,0.14006561024179764,0.15855530533483442,194.57546511664987,21.321174137294292
6,0.13897890257539064,0.158999180839378,194.57546511664987,21.321174137294292
7,0.13787885820576595,0.15852310073238854,194.57546511664987,21.321174137294292
8,0.13675421369341736,0.15740347407492145,194.57546511664987,21.321174137294292
9,0.13584499361073962,0.15752132123393214,194.57546511664987,21.321174137294292
10,0.135077308723741,0.15677372778632812,194.57546511664987,21.321174137294292
11,0.13415848441306613,0.15882283267660105,194.57546511664987,21.321174137294292
12,0.13354127587843154,0.1580136506818235,194.57546511664987,21.321174137294292
13,0.13259681697385334,0.15767282713204622,194.57546511664987,21.321174137294292
14,0.1319516903531799,0.1574327509935793,194.57546511664987,21.321174137294292
15,0.1312004023481285,0.15771100677226726,194.57546511664987,21.321174137294292
