epoch,train_loss,val_loss,train_time,val_time
0,0.21133058217597767,0.22906453151978096,195.03075312823057,21.594964683055878
1,0.20102868409494898,0.22089592010086898,195.03075312823057,21.594964683055878
2,0.19650184919946836,0.21872014298616926,195.03075312823057,21.594964683055878
3,0.19336550619025103,0.21471864947269917,195.03075312823057,21.594964683055878
4,0.190660819481108,0.21280349658954203,195.03075312823057,21.594964683055878
5,0.18849871367726173,0.2105238036993815,195.03075312823057,21.594964683055878
6,0.187214749175281,0.21158197194299833,195.03075312823057,21.594964683055878
7,0.18558914805348803,0.20859280708055866,195.03075312823057,21.594964683055878
8,0.1841879989390171,0.2115356778935054,195.03075312823057,21.594964683055878
9,0.1833306850703052,0.20729603933892687,195.03075312823057,21.594964683055878
10,0.18226467260290863,0.20926006035689187,195.03075312823057,21.594964683055878
11,0.18097060325858355,0.2102550492355866,195.03075312823057,21.594964683055878
12,0.18009856567636873,0.20994564178114644,195.03075312823057,21.594964683055878
13,0.17909202388599332,0.21179500074905097,195.03075312823057,21.594964683055878
14,0.17816103818145532,0.2081618807943804,195.03075312823057,21.594964683055878
