epoch,train_loss,val_loss,train_time,val_time
0,0.1256596105706065,0.13743970489214954,197.38490246236324,21.7187312617898
1,0.11787092860882226,0.132909617458033,197.38490246236324,21.7187312617898
2,0.11503159533806613,0.12880792884555245,197.38490246236324,21.7187312617898
3,0.11303703289421331,0.12618959954540646,197.38490246236324,21.7187312617898
4,0.11139250834971157,0.1262010784620153,197.38490246236324,21.7187312617898
5,0.11008952902941171,0.12566089521314264,197.38490246236324,21.7187312617898
6,0.10907076073304948,0.1236415735293864,197.38490246236324,21.7187312617898
7,0.10804700216592669,0.12222215592889685,197.38490246236324,21.7187312617898
8,0.10721115403776016,0.12307339237423195,197.38490246236324,21.7187312617898
9,0.1064060142987879,0.12569543978731548,197.38490246236324,21.7187312617898
10,0.1058143324111668,0.12145244610990036,197.38490246236324,21.7187312617898
11,0.10501644495470842,0.12441637811764163,197.38490246236324,21.7187312617898
12,0.10440998259376197,0.12366383857264811,197.38490246236324,21.7187312617898
13,0.10372397772961743,0.12230856808814772,197.38490246236324,21.7187312617898
14,0.10305628917668054,0.12353475684090992,197.38490246236324,21.7187312617898
15,0.10250598516621867,0.12208277837620402,197.38490246236324,21.7187312617898
