epoch,train_loss,val_loss,train_time,val_time
0,0.21299975824154482,0.22579017945812369,194.3583979718387,21.121885001659393
1,0.20148759399341098,0.21950056231865772,194.3583979718387,21.121885001659393
2,0.19723380050077707,0.2216344509102708,194.3583979718387,21.121885001659393
3,0.19405147152745636,0.21502725055859406,194.3583979718387,21.121885001659393
4,0.19150179854086383,0.21895525956108253,194.3583979718387,21.121885001659393
5,0.18936351191528755,0.21161234253371247,194.3583979718387,21.121885001659393
6,0.18785567521842494,0.2096287586003998,194.3583979718387,21.121885001659393
7,0.1863367526102037,0.20712703912119781,194.3583979718387,21.121885001659393
8,0.18520305110801985,0.21103289184084503,194.3583979718387,21.121885001659393
9,0.1837148055397794,0.20949290446670993,194.3583979718387,21.121885001659393
10,0.18275214403794857,0.2099448388765509,194.3583979718387,21.121885001659393
11,0.18187102932595292,0.20852868458522217,194.3583979718387,21.121885001659393
12,0.18064198858531977,0.20549785861821504,194.3583979718387,21.121885001659393
13,0.17998645810323852,0.2091801156080803,194.3583979718387,21.121885001659393
14,0.17906772018316905,0.2125376085275594,194.3583979718387,21.121885001659393
15,0.1781654110862991,0.20856802663005583,194.3583979718387,21.121885001659393
16,0.1773678247635454,0.20645577489987624,194.3583979718387,21.121885001659393
17,0.17629248395823277,0.2069037619369979,194.3583979718387,21.121885001659393
