epoch,train_loss,val_loss,train_time,val_time
0,0.41810086556538006,0.2218434858915149,2126.853244692087,146.87973097339272
1,0.1580375375130503,0.15481428521666296,2126.853244692087,146.87973097339272
2,0.13253848753207664,0.1491853554581045,2126.853244692087,146.87973097339272
3,0.12895739212565385,0.14464478844738737,2126.853244692087,146.87973097339272
4,0.12606701367028428,0.14275787123098818,2126.853244692087,146.87973097339272
5,0.1248288107466654,0.1410668668033061,2126.853244692087,146.87973097339272
6,0.12423091281748877,0.14034110877415812,2126.853244692087,146.87973097339272
7,0.1236732089459386,0.13978727691692813,2126.853244692087,146.87973097339272
8,0.123333350053177,0.1404373671845248,2126.853244692087,146.87973097339272
9,0.12290663602317896,0.13857894425983636,2126.853244692087,146.87973097339272
10,0.12234309708248724,0.13859788803573775,2126.853244692087,146.87973097339272
11,0.12168689557300318,0.13776626823736088,2126.853244692087,146.87973097339272
12,0.12097696377800894,0.13633592416323265,2126.853244692087,146.87973097339272
13,0.12020500572193368,0.13561297362024077,2126.853244692087,146.87973097339272
14,0.11952509089982548,0.13505103213864625,2126.853244692087,146.87973097339272
15,0.11895087777129158,0.13668983130791815,2126.853244692087,146.87973097339272
16,0.11841577631531446,0.13418342808632142,2126.853244692087,146.87973097339272
17,0.11804925010500882,0.13331692641106796,2126.853244692087,146.87973097339272
18,0.11757302190577149,0.13433703543304712,2126.853244692087,146.87973097339272
19,0.11723446924035978,0.13365815496499822,2126.853244692087,146.87973097339272
20,0.11689558753192716,0.13228818356553662,2126.853244692087,146.87973097339272
21,0.1165396705567351,0.1327788778461934,2126.853244692087,146.87973097339272
22,0.11621601054082095,0.1319295403628363,2126.853244692087,146.87973097339272
23,0.11582411028681583,0.1322091351838174,2126.853244692087,146.87973097339272
24,0.11551197658018941,0.13190837093267818,2126.853244692087,146.87973097339272
25,0.11511182664652957,0.1309751245188432,2126.853244692087,146.87973097339272
26,0.11487269740075043,0.13190180513466118,2126.853244692087,146.87973097339272
27,0.11453883510049563,0.13100704069876548,2126.853244692087,146.87973097339272
28,0.11424102184393829,0.13119027509867232,2126.853244692087,146.87973097339272
29,0.11382688835457562,0.1308122638099808,2126.853244692087,146.87973097339272
30,0.1135457849620364,0.13052609297732004,2126.853244692087,146.87973097339272
31,0.11317294659191696,0.1295763251623519,2126.853244692087,146.87973097339272
32,0.11297754409473265,0.1311274894242346,2126.853244692087,146.87973097339272
33,0.11248758234259747,0.13080382166781976,2126.853244692087,146.87973097339272
34,0.11215815933750671,0.1291606106643318,2126.853244692087,146.87973097339272
35,0.11172869141473941,0.1301998872861114,2126.853244692087,146.87973097339272
36,0.11143532893282666,0.12924881601867702,2126.853244692087,146.87973097339272
37,0.11116398924228468,0.12888251006014037,2126.853244692087,146.87973097339272
38,0.11075681823851524,0.12888150151857003,2126.853244692087,146.87973097339272
39,0.11029250567024475,0.12884898416992582,2126.853244692087,146.87973097339272
40,0.1101427670953812,0.12962297627664343,2126.853244692087,146.87973097339272
41,0.10977600578039569,0.12747592342855904,2126.853244692087,146.87973097339272
42,0.10933079639147623,0.12793266923375884,2126.853244692087,146.87973097339272
43,0.10902802980434341,0.12773180497354086,2126.853244692087,146.87973097339272
44,0.10868886286831524,0.12790309105125464,2126.853244692087,146.87973097339272
45,0.10839696802630013,0.12846565698463547,2126.853244692087,146.87973097339272
46,0.1079494196575472,0.1286188977680226,2126.853244692087,146.87973097339272
